Region,State,AirportID,City,Airport_Name,S/L,Hub,Year,Boardings,PCT_Rise
SO,NC,OAJ,Jacksonville,Albert J Ellis,P,N,2009,119961,-0.06
SO,NC,OAJ,Jacksonville,Albert J Ellis,P,N,2008,126947,0.09
SO,NC,OAJ,Jacksonville,Albert J Ellis,P,N,2007,116791,0.34
SO,NC,OAJ,Jacksonville,Albert J Ellis,P,N,2006,87512,-0.05
WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,2015,5506687,0.09
WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,2014,5069257,0.06
WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,2013,4770716,-0.03
WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,2012,4926683,0.08
WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,2011,4550526,-0.03
WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,2010,4673417,0.01
WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,2009,4612631,-0.17
WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,2008,5583748,-0.22
WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,2007,7144127,0.01
WP,CA,OAK,Oakland,Metropolitan Oakland International,P,M,2006,7076936,0
WP,HI,OGG,Kahului,Kahului,P,M,2015,3220753,0.07
WP,HI,OGG,Kahului,Kahului,P,M,2014,3019338,0.02
WP,HI,OGG,Kahului,Kahului,P,M,2013,2955304,0.03
WP,HI,OGG,Kahului,Kahului,P,M,2012,2861278,0.07
WP,HI,OGG,Kahului,Kahului,P,M,2011,2683933,0.04
WP,HI,OGG,Kahului,Kahului,P,M,2010,2587214,0.04
WP,HI,OGG,Kahului,Kahului,P,M,2009,2496145,-0.06
WP,HI,OGG,Kahului,Kahului,P,M,2008,2652335,-0.16
WP,HI,OGG,Kahului,Kahului,P,M,2007,3141449,0.04
WP,HI,OGG,Kahului,Kahului,P,M,2006,3027106,0.06
SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,2015,1803188,-0.03
SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,2014,1861272,0.04
SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,2013,1788400,-0.01
SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,2012,1801650,0.04
SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,2011,1738438,0.02
SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,2010,1710993,0.03
SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,2009,1662631,-0.1
SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,2008,1838709,0
SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,2007,1840760,0.02
SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,2006,1799977,0.01
CE,NE,OMA,Omaha,Eppley Airfield,P,M,2015,2046179,0.01
CE,NE,OMA,Omaha,Eppley Airfield,P,M,2014,2020354,0.02
CE,NE,OMA,Omaha,Eppley Airfield,P,M,2013,1975339,-0.02
CE,NE,OMA,Omaha,Eppley Airfield,P,M,2012,2018738,-0.01
CE,NE,OMA,Omaha,Eppley Airfield,P,M,2011,2047055,-0.02
CE,NE,OMA,Omaha,Eppley Airfield,P,M,2010,2097958,0.01
CE,NE,OMA,Omaha,Eppley Airfield,P,M,2009,2083973,-0.02
CE,NE,OMA,Omaha,Eppley Airfield,P,M,2008,2136880,-0.01
CE,NE,OMA,Omaha,Eppley Airfield,P,M,2007,2162954,0.04
CE,NE,OMA,Omaha,Eppley Airfield,P,M,2006,2075306,0.01
AL,AK,OME,Nome,Nome,P,N,2015,59929,0.02
AL,AK,OME,Nome,Nome,P,N,2014,58610,0.01
AL,AK,OME,Nome,Nome,P,N,2013,58020,-0.03
AL,AK,OME,Nome,Nome,P,N,2012,59807,0.02
AL,AK,OME,Nome,Nome,P,N,2011,58892,0.04
AL,AK,OME,Nome,Nome,P,N,2010,56658,0.03
AL,AK,OME,Nome,Nome,P,N,2009,54994,-0.08
AL,AK,OME,Nome,Nome,P,N,2008,59984,-0.05
AL,AK,OME,Nome,Nome,P,N,2007,62915,0
AL,AK,OME,Nome,Nome,P,N,2006,63017,0.04
WP,CA,ONT,Ontario,Ontario International,P,M,2015,2089801,0.03
WP,CA,ONT,Ontario,Ontario International,P,M,2014,2037346,0.03
WP,CA,ONT,Ontario,Ontario International,P,M,2013,1970538,-0.08
WP,CA,ONT,Ontario,Ontario International,P,M,2012,2142393,-0.06
WP,CA,ONT,Ontario,Ontario International,P,M,2011,2271458,-0.05
WP,CA,ONT,Ontario,Ontario International,P,M,2010,2380881,-0.01
WP,CA,ONT,Ontario,Ontario International,P,M,2009,2416872,-0.19
WP,CA,ONT,Ontario,Ontario International,P,M,2008,2998110,-0.14
WP,CA,ONT,Ontario,Ontario International,P,M,2007,3473272,0.02
WP,CA,ONT,Ontario,Ontario International,P,M,2006,3404361,-0.02
GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,2015,36305668,0.07
GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,2014,33843426,0.05
GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,2013,32317835,0
GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,2012,32171795,0.01
GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,2011,31892301,-0.01
GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,2010,32171831,0.03
GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,2009,31135732,-0.08
GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,2008,33683991,-0.08
GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,2007,36521585,-0.01
GL,IL,ORD,Chicago,Chicago O'Hare International,P,L,2006,36825097,0
EA,VA,ORF,Norfolk,Norfolk International,P,S,2015,1515200,0.02
EA,VA,ORF,Norfolk,Norfolk International,P,S,2014,1488114,-0.05
EA,VA,ORF,Norfolk,Norfolk International,P,S,2013,1560754,-0.05
EA,VA,ORF,Norfolk,Norfolk International,P,S,2012,1651440,0.03
EA,VA,ORF,Norfolk,Norfolk International,P,S,2011,1606695,-0.03
EA,VA,ORF,Norfolk,Norfolk International,P,S,2010,1663294,-0.02
EA,VA,ORF,Norfolk,Norfolk International,P,S,2009,1701246,-0.05
EA,VA,ORF,Norfolk,Norfolk International,P,S,2008,1786594,-0.04
EA,VA,ORF,Norfolk,Norfolk International,P,S,2007,1867307,0
EA,VA,ORF,Norfolk,Norfolk International,P,S,2006,1862325,-0.05
NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,2015,16207,0.07
NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,2014,15080,-0.11
NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,2013,16864,-0.08
NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,2012,18283,-0.17
NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,2011,22066,-0.05
NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,2010,23124,0.03
NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,2009,22395,-0.37
NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,2008,35458,-0.07
NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,2007,38024,0.06
NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,2006,35749,-0.01
AL,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,2015,66503,0.05
AL,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,2014,63128,0.03
AL,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,2013,61274,-0.03
AL,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,2012,63032,0
AL,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,2011,62738,0.01
AL,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,2010,62177,0.08
AL,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,2009,57472,-0.13
AL,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,2008,66322,0.02
AL,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,2007,64717,0.02
AL,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,2006,63417,0.09
SO,KY,PAH,Paducah,Barkley Regional,P,N,2015,21027,0.01
SO,KY,PAH,Paducah,Barkley Regional,P,N,2014,20858,0.02
SO,KY,PAH,Paducah,Barkley Regional,P,N,2013,20523,-0.01
SO,KY,PAH,Paducah,Barkley Regional,P,N,2012,20734,0.15
SO,KY,PAH,Paducah,Barkley Regional,P,N,2011,17978,-0.1
SO,KY,PAH,Paducah,Barkley Regional,P,N,2010,19903,0.07
SO,KY,PAH,Paducah,Barkley Regional,P,N,2009,18542,-0.14
SO,KY,PAH,Paducah,Barkley Regional,P,N,2008,21654,-0.12
SO,KY,PAH,Paducah,Barkley Regional,P,N,2007,24537,-0.08
SO,KY,PAH,Paducah,Barkley Regional,P,N,2006,26742,-0.21
SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2015,3113591,0.06
SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2014,2926242,0.03
SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2013,2844507,0.02
SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2012,2796359,-0.03
SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2011,2877158,-0.03
SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2010,2958416,-0.02
SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2009,3004076,-0.07
SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2008,3232009,-0.07
SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2007,3475345,0.02
SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2006,3418310,-0.02
NM,OR,PDX,Portland,Portland International,P,L,2015,8340252,0.06
NM,OR,PDX,Portland,Portland International,P,L,2014,7878760,0.06
NM,OR,PDX,Portland,Portland International,P,L,2013,7452603,0.04
NM,OR,PDX,Portland,Portland International,P,L,2012,7142620,0.05
NM,OR,PDX,Portland,Portland International,P,L,2011,6808486,0.03
NM,OR,PDX,Portland,Portland International,P,L,2010,6582227,0.02
NM,OR,PDX,Portland,Portland International,P,L,2009,6430119,-0.09
NM,OR,PDX,Portland,Portland International,P,L,2008,7090526,-0.03
NM,OR,PDX,Portland,Portland International,P,L,2007,7281057,0.05
NM,OR,PDX,Portland,Portland International,P,L,2006,6956712,0.02
WP,AZ,PGA,Page,Page Municipal,P,N,2015,19440,-0.1
WP,AZ,PGA,Page,Page Municipal,P,N,2014,21616,-0.2
WP,AZ,PGA,Page,Page Municipal,P,N,2013,26998,0.15
WP,AZ,PGA,Page,Page Municipal,P,N,2012,23462,-0.02
WP,AZ,PGA,Page,Page Municipal,P,N,2011,23938,0.18
WP,AZ,PGA,Page,Page Municipal,P,N,2010,20264,-0.34
WP,AZ,PGA,Page,Page Municipal,P,N,2009,30574,-0.08
WP,AZ,PGA,Page,Page Municipal,P,N,2008,33118,0.9
WP,AZ,PGA,Page,Page Municipal,P,N,2007,17405,-0.2
WP,AZ,PGA,Page,Page Municipal,P,N,2006,21810,-0.18
SO,NC,PGV,Greenville,Pitt-Greenville,P,N,2015,55017,-0.09
SO,NC,PGV,Greenville,Pitt-Greenville,P,N,2014,60547,0.01
SO,NC,PGV,Greenville,Pitt-Greenville,P,N,2013,60020,-0.03
SO,NC,PGV,Greenville,Pitt-Greenville,P,N,2012,61987,0
SO,NC,PGV,Greenville,Pitt-Greenville,P,N,2011,62071,0
SO,NC,PGV,Greenville,Pitt-Greenville,P,N,2010,61899,0.05
SO,NC,PGV,Greenville,Pitt-Greenville,P,N,2009,59007,0.13
SO,NC,PGV,Greenville,Pitt-Greenville,P,N,2008,52287,0.11
SO,NC,PGV,Greenville,Pitt-Greenville,P,N,2007,47116,0.06
SO,NC,PGV,Greenville,Pitt-Greenville,P,N,2006,44611,-0.09
EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,N,2015,202104,-0.22
EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,N,2014,259082,-0.02
EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,N,2013,263964,-0.16
EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,N,2012,314139,-0.39
EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,N,2011,516789,-0.01
EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,N,2010,519906,0.04
EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,N,2009,498205,-0.01
EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,N,2008,504292,-0.02
EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,N,2007,513381,0
EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,N,2006,513367,0
EA,PA,PHL,Philadelphia,Philadelphia International,P,L,2015,15101349,0.02
EA,PA,PHL,Philadelphia,Philadelphia International,P,L,2014,14792339,0
EA,PA,PHL,Philadelphia,Philadelphia International,P,L,2013,14727945,0.01
EA,PA,PHL,Philadelphia,Philadelphia International,P,L,2012,14589337,-0.02
EA,PA,PHL,Philadelphia,Philadelphia International,P,L,2011,14883180,0
EA,PA,PHL,Philadelphia,Philadelphia International,P,L,2010,14951254,0
EA,PA,PHL,Philadelphia,Philadelphia International,P,L,2009,15002961,-0.04
EA,PA,PHL,Philadelphia,Philadelphia International,P,L,2008,15586852,0
EA,PA,PHL,Philadelphia,Philadelphia International,P,L,2007,15656653,0.02
EA,PA,PHL,Philadelphia,Philadelphia International,P,L,2006,15390848,0
WP,AZ,PHX,Phoenix,Phoenix Sky Harbor International,P,L,2015,21351504,0.05
WP,AZ,PHX,Phoenix,Phoenix Sky Harbor International,P,L,2014,20344867,0.04
WP,AZ,PHX,Phoenix,Phoenix Sky Harbor International,P,L,2013,19525109,0
WP,AZ,PHX,Phoenix,Phoenix Sky Harbor International,P,L,2012,19560870,-0.01
WP,AZ,PHX,Phoenix,Phoenix Sky Harbor International,P,L,2011,19750306,0.04
WP,AZ,PHX,Phoenix,Phoenix Sky Harbor International,P,L,2010,18907171,0.02
WP,AZ,PHX,Phoenix,Phoenix Sky Harbor International,P,L,2009,18559647,-0.05
WP,AZ,PHX,Phoenix,Phoenix Sky Harbor International,P,L,2008,19450576,-0.06
WP,AZ,PHX,Phoenix,Phoenix Sky Harbor International,P,L,2007,20796173,0.01
WP,AZ,PHX,Phoenix,Phoenix Sky Harbor International,P,L,2006,20591909,0.01
GL,IL,PIA,Peoria,General Downing - Peoria International,P,N,2015,318162,-0.01
GL,IL,PIA,Peoria,General Downing - Peoria International,P,N,2014,320054,0.1
GL,IL,PIA,Peoria,General Downing - Peoria International,P,N,2013,291147,0.02
GL,IL,PIA,Peoria,General Downing - Peoria International,P,N,2012,286507,0.15
GL,IL,PIA,Peoria,General Downing - Peoria International,P,N,2011,249898,0
